DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEF0,2018,8435291,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEF0,2019,8759583,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEF0,2020,6106762,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEF0,2021,6457858,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG,2012,3383564,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG,2015,3519870,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG,2016,3564819,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG,2017,3685537,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG,2018,3655964,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG,2019,3841119,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG,2020,2231003,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG,2021,2155149,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG0,2012,3383564,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG0,2015,3519870,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG0,2016,3564819,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG0,2017,3685537,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG0,2018,3655964,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG0,2019,3841119,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG0,2020,2231003,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DEG0,2021,2155149,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2012,6281712,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2013,6437015,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2014,6708461,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2015,7164604,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2016,7518778,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2017,7673208,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2018,7966674,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2019,8279387,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2020,5035833,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK,2021,6417528,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2012,6281712,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2013,6437015,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2014,6708461,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2015,7164604,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2016,7518778,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2017,7673208,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2018,7966674,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2019,8279387,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2020,5035833,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK0,2021,6417528,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2012,2509963,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2013,2635350,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2014,2791656,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2015,3065770,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2016,3206222,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2017,3305199,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2018,3582093,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2019,3785885,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2020,1638431,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK01,2021,2357074,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2012,501953,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2013,512453,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2014,544144,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2015,550687,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2016,580121,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2017,598680,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2018,580644,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2019,589860,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2020,461805,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK02,2021,537313,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2012,1542294,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2013,1558132,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2014,1614695,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2015,1705865,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2016,1795458,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2017,1782197,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2018,1829067,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2019,1867074,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2020,1390008,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK03,2021,1673507,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2012,898279,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2013,918497,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2014,942592,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2015,1009093,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2016,1058277,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2017,1105246,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2018,1092105,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2019,1109844,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2020,847368,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK04,2021,1039415,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2012,829223,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2013,812583,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2014,815374,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2015,833189,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2016,878700,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2017,881886,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2018,882765,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2019,926724,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2020,698221,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,DK05,2021,810219,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2012,645790249,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2013,661532018,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2014,687817975,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2015,721488022,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2016,746546450,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2017,789630697,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2018,822789475,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2019,847478736,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2020,392108277,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA,2021,495556644,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA19,2018,822789475,e
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA19,2019,847478736,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA19,2020,392108277,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EA19,2021,495556644,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2012,2839895,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2013,2980865,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2014,3087070,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2015,3112143,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2016,3324914,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2017,3544932,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2018,3591495,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2019,3789955,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2020,1972131,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE,2021,2138346,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2012,2839895,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2013,2980865,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2014,3087070,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2015,3112143,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2016,3324914,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2017,3544932,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2018,3591495,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2019,3789955,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2020,1972131,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE0,2021,2138346,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2012,2839895,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2013,2980865,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2014,3087070,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2015,3112143,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2016,3324914,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2017,3544932,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2018,3591495,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2019,3789955,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2020,1972131,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EE00,2021,2138346,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2013,20115254,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2014,22674051,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2015,24166974,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2016,24996038,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2017,27211268,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2018,33585639,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2019,34202053,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2020,10104236,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL,2021,18015347,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2013,3239356,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2014,3861294,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2015,4062138,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2016,3997116,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2017,4395366,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2018,5047322,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2019,5136551,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2020,1469528,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL3,2021,2453954,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2013,3239356,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2014,3861294,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2015,4062138,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2016,3997116,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2017,4395366,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2018,5047322,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2019,5136551,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2020,1469528,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL30,2021,2453954,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2013,7756340,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2014,8658268,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2015,9131087,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2016,9900727,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2017,10791142,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2018,14108272,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2019,14408935,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2020,3808137,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL4,2021,7807653,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2013,388496,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2014,481477,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2015,528431,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2016,431453,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2017,486084,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2018,535501,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2019,557265,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2020,133585,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL41,2021,251181,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL42,2013,3929152,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL42,2014,4157262,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL42,2015,4433958,
ESTAT:TOUR_OCC_ARN2$DEFAULTVIEW(1.0),12/04/23 23:00:00,A,TOTAL,NR,I551-I553,EL42,2016,4811626,
